id,ident,type,name,Latitude,Longitude,elevation_ft,continent,iso_country,State,iso_region,municipality,scheduled_service,gps_code,iata_code,local_code,home_link,wikipedia_link,keywords,Latitude,Longitude,Accuracy Score,Accuracy Type,Number,Street,Unit Type,Unit Number,City,State,County,Zip,Country,Source,Census Year,State FIPS,County FIPS,Place Name,Place FIPS,Census Tract Code,Census Block Code,Census Block Group,Full FIPS,Metro/Micro Statistical Area Name,Metro/Micro Statistical Area Code,Metro/Micro Statistical Area Type,Combined Statistical Area Name,Combined Statistical Area Code,Metropolitan Division Area Name,Metropolitan Division Area Code,,,,
3504,KEEN,medium_airport,Dillant Hopkins Airport,42.89839935,-72.27079773,488,NA,US,US-NH,Keene,no,KEEN,EEN,EEN,,https://en.wikipedia.org/wiki/Dillant-Hopkins_Airport,,,42.899853,-72.264726,0.94,nearest_street,165,Old Homestead Hwy,,,Keene,NH,Cheshire County,3431,US,TIGER/Line® dataset from the US Census Bureau,2019,33,33005,,,970900,2056,2,3.3006E+14,"Keene, NH",28300,micropolitan,,,,,,,,
3639,KLEB,medium_airport,Lebanon Municipal Airport,43.62609863,-72.30419922,603,NA,US,US-NH,Lebanon,yes,KLEB,LEB,LEB,http://flyleb.com/,https://en.wikipedia.org/wiki/Lebanon_Municipal_Airport_(New_Hampshire),,,43.632276,-72.305599,1,nearest_street,,I 89,,,West Lebanon,NH,Grafton County,3784,US,TIGER/Line® dataset from the US Census Bureau,2019,33,33009,Lebanon,3341300,961800,5042,5,3.301E+14,"Lebanon, NH-VT",30100,micropolitan,,,,,,,,
3684,KMHT,large_airport,Manchester-Boston Regional Airport,42.932598,-71.435699,266,NA,US,US-NH,Manchester,yes,KMHT,MHT,MHT,,https://en.wikipedia.org/wiki/Manchester-Boston_Regional_Airport,,,42.932884,-71.43961,0.96,nearest_street,8,Ammon Dr,,,Manchester,NH,Hillsborough County,3103,US,TIGER/Line® dataset from the US Census Bureau,2019,33,33011,Manchester,3345140,980101,1006,1,3.3012E+14,"Manchester-Nashua, NH",31700,metropolitan,"Boston-Worcester-Providence, MA-RI-NH-CT",148,,,,,,
3791,KPSM,medium_airport,Portsmouth International at Pease Airport,43.07789993,-70.82330322,100,NA,US,US-NH,Portsmouth,yes,KPSM,PSM,PSM,,https://en.wikipedia.org/wiki/Pease_International_Airport,,,43.082186,-70.822998,0.95,nearest_street,98,Pease Blvd,,,Portsmouth,NH,Rockingham County,3801,US,TIGER/Line® dataset from the US Census Bureau,2019,33,33015,Portsmouth,3362900,107400,2011,2,3.30151E+14,"Boston-Cambridge-Newton, MA-NH",14460,metropolitan,"Boston-Worcester-Providence, MA-RI-NH-CT",148,"Rockingham County-Strafford County, NH",40484,,,,
3363,KACY,medium_airport,Atlantic City International Airport,39.45759964,-74.57720184,75,NA,US,US-NJ,Atlantic City,yes,KACY,ACY,ACY,,https://en.wikipedia.org/wiki/Atlantic_City_International_Airport,,,39.466251,-74.585562,0.91,nearest_street,596,S English Creek Rd,,,Egg Harbor City,NJ,Atlantic County,8215,US,TIGER/Line® dataset from the US Census Bureau,2019,34,34001,,,,,,34001,"Atlantic City-Hammonton, NJ",12100,metropolitan,"Philadelphia-Reading-Camden, PA-NJ-DE-MD",428,,,,,,
3521,KEWR,large_airport,Newark Liberty International Airport,40.69250107,-74.16870117,18,NA,US,US-NJ,Newark,yes,KEWR,EWR,EWR,http://www.panynj.gov/CommutingTravel/airports/html/newarkliberty.html,https://en.wikipedia.org/wiki/Newark_Liberty_International_Airport,"Manhattan, New York City, NYC",,40.689959,-74.162824,1,nearest_street,,I 95,,,Newark,NJ,Essex County,7114,US,TIGER/Line® dataset from the US Census Bureau,2019,34,34013,Newark,3451000,980200,1158,1,3.4014E+14,"New York-Newark-Jersey City, NY-NJ-PA",35620,metropolitan,"New York-Newark, NY-NJ-CT-PA",408,"Newark, NJ-PA",35084,,,,
3688,KMIV,medium_airport,Millville Municipal Airport,39.367802,-75.072197,85,NA,US,US-NJ,Millville,no,KMIV,MIV,MIV,,https://en.wikipedia.org/wiki/Millville_Executive_Airport,,,39.371425,-75.072002,0.95,nearest_street,198,Leddon St,,,Millville,NJ,Cumberland County,8332,US,TIGER/Line® dataset from the US Census Bureau,2019,34,34011,Millville,3446680,30501,3030,3,3.4011E+14,"Vineland-Bridgeton, NJ",47220,metropolitan,"Philadelphia-Reading-Camden, PA-NJ-DE-MD",428,,,,,,
3698,KMMU,medium_airport,Morristown Municipal Airport,40.79940033,-74.41490173,187,NA,US,US-NJ,Morristown,no,KMMU,MMU,MMU,,https://en.wikipedia.org/wiki/Morristown_Municipal_Airport,"Manhattan, New York City, NYC",,40.790939,-74.415277,0.92,nearest_street,350,Columbia Tpke,,,Florham Park,NJ,Morris County,7932,US,TIGER/Line® dataset from the US Census Bureau,2019,34,34027,Florham Park,3423910,42600,,,34027042600,"New York-Newark-Jersey City, NY-NJ-PA",35620,metropolitan,"New York-Newark, NY-NJ-CT-PA",408,"Newark, NJ-PA",35084,,,,
3722,KNEL,medium_airport,Lakehurst Maxfield Field Airport,40.03329849,-74.353302,101,NA,US,US-NJ,Lakehurst,no,KNEL,NEL,NEL,,https://en.wikipedia.org/wiki/Naval_Air_Engineering_Station_Lakehurst,"Maxfield Field, Hindenburg, Lakehurst NAES, Lakehurst Naval Air Engineering Station",,40.033298,-74.353302,0.27,nearest_place,,,,,Ridgeway,NJ,Ocean County,8733,US,TIGER/Line® dataset from the US Census Bureau,2019,34,34029,,,739100,1010,1,3.40297E+14,"New York-Newark-Jersey City, NY-NJ-PA",35620,metropolitan,"New York-Newark, NY-NJ-CT-PA",408,"New Brunswick-Lakewood, NJ",35154,,,,
3920,KTEB,medium_airport,Teterboro Airport,40.85010147,-74.06079865,9,NA,US,US-NJ,Teterboro,no,KTEB,TEB,TEB,http://www.teb.com/,https://en.wikipedia.org/wiki/Teterboro_Airport,"Manhattan, New York City, NYC",,40.849917,-74.056404,0.95,nearest_street,207,Fred Wehran Dr,,,Teterboro,NJ,Bergen County,7608,US,TIGER/Line® dataset from the US Census Bureau,2019,34,34003,,,,,,34003,"New York-Newark-Jersey City, NY-NJ-PA",35620,metropolitan,"New York-Newark, NY-NJ-CT-PA",408,"New York-Jersey City-White Plains, NY-NJ",35614,,,,
3929,KTTN,medium_airport,Trenton Mercer Airport,40.27669907,-74.81349945,213,NA,US,US-NJ,Trenton,yes,KTTN,TTN,TTN,,https://en.wikipedia.org/wiki/Trenton-Mercer_Airport,,,40.277704,-74.806221,0.94,nearest_street,217,Scotch Rd,,,Trenton,NJ,Mercer County,8628,US,TIGER/Line® dataset from the US Census Bureau,2019,34,34021,,,3705,3003,3,3.4021E+14,"Trenton-Princeton, NJ",45940,metropolitan,"New York-Newark, NY-NJ-CT-PA",408,,,,,,
3952,KWRI,medium_airport,Mc Guire Air Force Base,40.0155983,-74.59169769,131,NA,US,US-NJ,Wrightstown,no,KWRI,WRI,WRI,http://www.mcguire.af.mil/,https://en.wikipedia.org/wiki/McGuire_Air_Force_Base,,,40.02512,-74.58408,0.91,nearest_street,1700,Fire Ln,,,Trenton,NJ,Burlington County,8641,US,TIGER/Line® dataset from the US Census Bureau,2019,34,34005,McGuire AFB,3442390,982111,1025,1,3.4006E+14,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD",37980,metropolitan,"Philadelphia-Reading-Camden, PA-NJ-DE-MD",428,"Camden, NJ",15804,,,,
3954,KWWD,medium_airport,Cape May County Airport,39.00849915,-74.90830231,23,NA,US,US-NJ,Wildwood,no,KWWD,WWD,WWD,,https://en.wikipedia.org/wiki/Cape_May_Airport,,,39.004578,-74.908906,0.95,nearest_street,498,Forrestal Rd,,,Rio Grande,NJ,Cape May County,8242,US,TIGER/Line® dataset from the US Census Bureau,2019,34,34009,,,21804,1034,1,3.4009E+14,"Ocean City, NJ",36140,metropolitan,"Philadelphia-Reading-Camden, PA-NJ-DE-MD",428,,,,,,
16091,KABQ,large_airport,Albuquerque International Sunport,35.040199,-106.609001,5355,NA,US,US-NM,Albuquerque,yes,KABQ,ABQ,ABQ,http://www.abqsunport.com/,https://en.wikipedia.org/wiki/Albuquerque_International_Sunport,,,35.036795,-106.61988,0.92,nearest_street,2766,Clark Carr Rd SE,,,Albuquerque,NM,Bernalillo County,87106,US,TIGER/Line® dataset from the US Census Bureau,2019,35,35001,Albuquerque,3502000,1200,3027,3,3.5001E+14,"Albuquerque, NM",10740,metropolitan,"Albuquerque-Santa Fe-Las Vegas, NM",106,,,,,,
3373,KALM,medium_airport,Alamogordo White Sands Regional Airport,32.83990097,-105.9909973,4200,NA,US,US-NM,Alamogordo,no,KALM,ALM,ALM,,https://en.wikipedia.org/wiki/Alamogordo-White_Sands_Regional_Airport,,,32.841296,-105.992321,0.98,rooftop,3500,Airport Rd,,,Alamogordo,NM,Otero County,88310,US,Statewide,2019,35,35035,Alamogordo,3501780,500,2017,2,3.5035E+14,"Alamogordo, NM",10460,micropolitan,,,,,,,,
3461,KCNM,medium_airport,Cavern City Air Terminal,32.33750153,-104.2630005,3295,NA,US,US-NM,Carlsbad,yes,KCNM,CNM,CNM,,https://en.wikipedia.org/wiki/Cavern_City_Air_Terminal,,,32.332989,-104.257812,1,nearest_street,6495,US Hwy 62,,,Carlsbad,NM,Eddy County,88220,US,TIGER/Line® dataset from the US Census Bureau,2019,35,35015,Carlsbad,3512150,700,2526,2,3.5015E+14,"Carlsbad-Artesia, NM",16100,micropolitan,,,,,,,,
3473,KCVS,large_airport,Cannon Air Force Base,34.38280106,-103.3219986,4295,NA,US,US-NM,Clovis,no,KCVS,CVS,CVS,http://www.cannon.af.mil/,https://en.wikipedia.org/wiki/Cannon_Air_Force_Base,,,34.388379,-103.327511,0.93,nearest_street,249,E Octagon Ave,,,Clovis,NM,Curry County,88101,US,TIGER/Line® dataset from the US Census Bureau,2019,35,35009,Cannon AFB,3510750,900,1016,1,3.5009E+14,"Clovis, NM",17580,micropolitan,"Clovis-Portales, NM",188,,,,,,
3493,KDMN,medium_airport,Deming Municipal Airport,32.26229858,-107.7210007,4314,NA,US,US-NM,Deming,no,KDMN,DMN,DMN,http://www.cityofdeming.org/deming-community/municipal-airport,https://en.wikipedia.org/wiki/Deming_Municipal_Airport,,,32.268769,-107.72249,0.93,nearest_street,100,Deming Del Sol Dr,,,Deming,NM,Luna County,88030,US,TIGER/Line® dataset from the US Census Bureau,2019,35,35029,Deming,3520270,100,1012,1,3.5029E+14,"Deming, NM",19700,micropolitan,,,,,,,,
19881,KFMN,medium_airport,Four Corners Regional Airport,36.74119949,-108.2300034,5506,NA,US,US-NM,Farmington,no,KFMN,FMN,FMN,,https://en.wikipedia.org/wiki/Four_Corners_Regional_Airport,,,36.738627,-108.229058,0.96,nearest_street,1499,W Navajo St,,,Farmington,NM,San Juan County,87401,US,TIGER/Line® dataset from the US Census Bureau,2019,35,35045,Farmington,3525800,401,3021,3,3.5045E+14,"Farmington, NM",22140,metropolitan,,,,,,,,
3572,KGUP,medium_airport,Gallup Municipal Airport,35.51110077,-108.7890015,6472,NA,US,US-NM,Gallup,no,KGUP,GUP,GUP,,https://en.wikipedia.org/wiki/Gallup_Municipal_Airport,,,35.518032,-108.795259,1,nearest_street,,I 40,,,Gallup,NM,McKinley County,87301,US,TIGER/Line® dataset from the US Census Bureau,2019,35,35031,Gallup,3528460,945200,2018,2,3.50319E+14,"Gallup, NM",23700,micropolitan,,,,,,,,
3584,KHMN,large_airport,Holloman Air Force Base,32.85250092,-106.1070023,4093,NA,US,US-NM,Alamogordo,no,KHMN,HMN,HMN,http://www.holloman.af.mil/,https://en.wikipedia.org/wiki/Holloman_Air_Force_Base,Alamogordo AAF,,32.852501,-106.107002,0.24,nearest_place,,,,,Holloman Air Force Base,NM,Otero County,88330,US,TIGER/Line® dataset from the US Census Bureau,2019,35,35035,Holloman AFB,3532940,601,1077,1,3.5035E+14,"Alamogordo, NM",10460,micropolitan,,,,,,,,
20071,KHOB,medium_airport,Lea County Regional Airport,32.6875,-103.2170029,3661,NA,US,US-NM,Hobbs,no,KHOB,HOB,HOB,,https://en.wikipedia.org/wiki/Lea_County_Regional_Airport,,,32.696643,-103.217721,1,nearest_street,5518,US Hwy 180,,,Hobbs,NM,Lea County,88240,US,TIGER/Line® dataset from the US Census Bureau,2019,35,35025,,,702,2127,2,3.5025E+14,"Hobbs, NM",26020,micropolitan,,,,,,,,
3653,KLRU,medium_airport,Las Cruces International Airport,32.28939819,-106.9219971,4456,NA,US,US-NM,Las Cruces,no,KLRU,LRU,LRU,,https://en.wikipedia.org/wiki/Las_Cruces_International_Airport,,,32.28273,-106.92138,0.93,nearest_street,9080,Zia Blvd,,,Las Cruces,NM,Doña Ana County,88007,US,TIGER/Line® dataset from the US Census Bureau,2019,35,35013,Las Cruces,3539380,1500,3113,3,3.5013E+14,"Las Cruces, NM",29740,metropolitan,"El Paso-Las Cruces, TX-NM",238,,,,,,
20388,KLVS,medium_airport,Las Vegas Municipal Airport,35.65420151,-105.1419983,6877,NA,US,US-NM,Las Vegas,no,KLVS,LVS,LVS,http://www.lasvegasnm.gov/business/municipal_airport/index.php,https://en.wikipedia.org/wiki/Las_Vegas_Municipal_Airport,,,35.652169,-105.14813,0.94,nearest_street,913,State Hwy 250,,,Las Vegas,NM,San Miguel County,87701,US,TIGER/Line® dataset from the US Census Bureau,2019,35,35047,,,957500,1140,1,3.5048E+14,"Las Vegas, NM",29780,micropolitan,"Albuquerque-Santa Fe-Las Vegas, NM",106,,,,,,
3856,KROW,medium_airport,Roswell International Air Center Airport,33.30160141,-104.5309982,3671,NA,US,US-NM,Roswell,yes,KROW,ROW,ROW,,https://en.wikipedia.org/wiki/Roswell_International_Air_Center,"Roswell Army Air Field, Walker Air Force Base",,33.306998,-104.526775,0.93,nearest_street,12,Southwest Way,,,Roswell,NM,Chaves County,88203,US,TIGER/Line® dataset from the US Census Bureau,2019,35,35005,Roswell,3564930,1101,,,35005001101,"Roswell, NM",40740,micropolitan,,,,,,,,
21033,KSAF,medium_airport,Santa Fe Municipal Airport,35.61709976,-106.0889969,6348,NA,US,US-NM,Santa Fe,no,KSAF,SAF,SAF,,,,,35.618296,-106.083633,0.94,nearest_street,198,Aviation Dr,,,Santa Fe,NM,Santa Fe County,87507,US,TIGER/Line® dataset from the US Census Bureau,2019,35,35049,Santa Fe,3570500,10304,2001,2,3.5049E+14,"Santa Fe, NM",42140,metropolitan,"Albuquerque-Santa Fe-Las Vegas, NM",106,,,,,,
3900,KSRR,medium_airport,Sierra Blanca Regional Airport,33.46279907,-105.5350037,6814,NA,US,US-NM,Ruidoso,no,KSRR,RUI,SRR,,https://en.wikipedia.org/wiki/Sierra_Blanca_Regional_Airport,,,33.462799,-105.535004,0.22,nearest_place,,,,,Fort Stanton,NM,Lincoln County,88323,US,TIGER/Line® dataset from the US Census Bureau,2019,35,35027,Ruidoso,3565210,960300,1702,1,3.5028E+14,"Ruidoso, NM",40760,micropolitan,,,,,,,,
3916,KTCC,medium_airport,Tucumcari Municipal Airport,35.18280029,-103.6029968,4065,NA,US,US-NM,Tucumcari,no,KTCC,TCC,TCC,http://www.cityoftucumcari.com/airport.html,https://en.wikipedia.org/wiki/Tucumcari_Municipal_Airport,,,35.181575,-103.61343,0.92,nearest_street,6354,Quay Road Ai,,,Tucumcari,NM,Quay County,88401,US,TIGER/Line® dataset from the US Census Bureau,2019,35,35037,,,958900,2099,2,3.5038E+14,,,,,,,,,,1,
3919,KTCS,medium_airport,Truth Or Consequences Municipal Airport,33.23690033,-107.2720032,4853,NA,US,US-NM,Truth Or Consequences,no,KTCS,TCS,TCS,http://www.torcnm.org/departments/airport.html,https://en.wikipedia.org/wiki/Truth_or_Consequences_Municipal_Airport,,,33.2369,-107.272003,0.14,nearest_place,,,,,Elephant Butte,NM,Sierra County,87935,US,TIGER/Line® dataset from the US Census Bureau,2019,35,35051,Truth or Consequences,3579840,962401,1243,1,3.5052E+14,,,,,,,,,,1,
19652,KDRA,medium_airport,Desert Rock Airport,36.6194,-116.032997,3314,NA,US,US-NV,Mercury,no,KDRA,DRA,NV65,,https://en.wikipedia.org/wiki/Desert_Rock_Airport,Formerly DRA,,36.6194,-116.032997,0.17,nearest_place,,,,,Pahrump,NV,Nye County,89041,US,TIGER/Line® dataset from the US Census Bureau,2019,32,32023,,,980500,1856,1,3.2024E+14,"Pahrump, NV",37220,micropolitan,"Las Vegas-Henderson, NV",332,,,,,,
3508,KEKO,medium_airport,Elko Regional Airport,40.82490158,-115.7919998,5140,NA,US,US-NV,Elko,yes,KEKO,EKO,EKO,,https://en.wikipedia.org/wiki/Elko_Regional_Airport,,,40.829099,-115.798941,1,nearest_street,,I 80,,,Elko,NV,Elko County,89801,US,TIGER/Line® dataset from the US Census Bureau,2019,32,32007,Elko,3222500,,,,32007,"Elko, NV",21220,micropolitan,,,,,,,,
19753,KELY,medium_airport,Ely Airport Yelland Field,39.29970169,-114.8420029,6259,NA,US,US-NV,Ely,no,KELY,ELY,ELY,,https://en.wikipedia.org/wiki/Ely_Airport,,,39.296673,-114.848424,0.94,nearest_street,63,Airport Rd,,,Ely,NV,White Pine County,89301,US,TIGER/Line® dataset from the US Census Bureau,2019,32,32033,,,970200,3009,3,3.2034E+14,,,,,,,,,,1,
3631,KLAS,large_airport,McCarran International Airport,36.08010101,-115.1520004,2181,NA,US,US-NV,Las Vegas,yes,KLAS,LAS,LAS,http://www.mccarran.com/,https://en.wikipedia.org/wiki/McCarran_International_Airport,,,36.080719,-115.150377,0.98,rooftop,5757,Wayne Newton Blvd,,,Las Vegas,NV,Clark County,89119,US,Clark,2019,32,32003,Paradise,3254600,6800,4000,4,3.2003E+14,"Las Vegas-Henderson-Paradise, NV",29820,metropolitan,"Las Vegas-Henderson, NV",332,,,,,,
20364,KLOL,medium_airport,Derby Field,40.06639862,-118.5650024,3904,NA,US,US-NV,Lovelock,no,KLOL,LOL,LOL,http://pershingcounty.net/index.php/Derby-Field-Airport/derby-field-airport.html,https://en.wikipedia.org/wiki/Derby_Field,,,40.066399,-118.565002,0.03,nearest_place,,,,,Lovelock,NV,Pershing County,89419,US,TIGER/Line® dataset from the US Census Bureau,2019,32,32027,,,960100,2491,2,3.2028E+14,,,,,,,,,,1,
3656,KLSV,medium_airport,Nellis Air Force Base,36.23619843,-115.0339966,1870,NA,US,US-NV,Las Vegas,no,KLSV,LSV,LSV,http://www.nellis.af.mil/,https://en.wikipedia.org/wiki/Nellis_Air_Force_Base,"McCarran Field, Las Vegas AAF, Las Vegas AFB",,36.239133,-115.040276,0.94,nearest_street,5999,Tyndall Ave,,,Las Vegas,NV,Clark County,89115,US,TIGER/Line® dataset from the US Census Bureau,2019,32,32003,,,7800,2000,2,3.2003E+14,"Las Vegas-Henderson-Paradise, NV",29820,metropolitan,"Las Vegas-Henderson, NV",332,,,,,,
3725,KNFL,medium_airport,Fallon Naval Air Station,39.41659927,-118.7009964,3934,NA,US,US-NV,Fallon,no,KNFL,NFL,NFL,http://www.cnic.navy.mil/regions/cnrsw/installations/nas_fallon.html,https://en.wikipedia.org/wiki/Naval_Air_Station_Fallon,"Van Voorhis Field, Fallon NAS",,39.405048,-118.701871,0.91,nearest_street,498,E St,,,Fallon,NV,Churchill County,89406,US,TIGER/Line® dataset from the US Census Bureau,2019,32,32001,Fallon Station,3224500,950400,1021,1,3.2002E+14,"Fallon, NV",21980,micropolitan,,,,,,,,
3853,KRNO,large_airport,Reno Tahoe International Airport,39.49909973,-119.7679977,4415,NA,US,US-NV,Reno,yes,KRNO,RNO,RNO,,https://en.wikipedia.org/wiki/Reno-Tahoe_International_Airport,,,39.502451,-119.762847,0.94,nearest_street,684,S Rock Blvd,,,Reno,NV,Washoe County,89502,US,TIGER/Line® dataset from the US Census Bureau,2019,32,32031,Reno,3260600,980000,1030,1,3.2032E+14,"Reno, NV",39900,metropolitan,"Reno-Carson City-Fernley, NV",456,,,,,,
21216,KTPH,medium_airport,Tonopah Airport,38.06019974,-117.086998,5430,NA,US,US-NV,Tonopah,no,KTPH,TPH,TPH,http://www.tonopahnevada.com/airport.html,https://en.wikipedia.org/wiki/Tonopah_Airport,,,38.059827,-117.096487,0.93,nearest_street,1,Airport Rd,,,Tonopah,NV,Nye County,89049,US,TIGER/Line® dataset from the US Census Bureau,2019,32,32023,,,960200,1740,1,3.2024E+14,"Pahrump, NV",37220,micropolitan,"Las Vegas-Henderson, NV",332,,,,,,
21321,KVGT,medium_airport,North Las Vegas Airport,36.21070099,-115.1940002,2205,NA,US,US-NV,Las Vegas,no,KVGT,VGT,VGT,http://www.vgt.aero/index.html,https://en.wikipedia.org/wiki/North_Las_Vegas_Airport,"Northtown Airport, Las Vegas North Air Terminal",,36.206544,-115.19569,0.94,nearest_street,2610,Perimeter Rd,,,North Las Vegas,NV,Clark County,89032,US,TIGER/Line® dataset from the US Census Bureau,2019,32,32003,North Las Vegas,3251800,3616,1003,1,3.2003E+14,"Las Vegas-Henderson-Paradise, NV",29820,metropolitan,"Las Vegas-Henderson, NV",332,,,,,,
21379,KWMC,medium_airport,Winnemucca Municipal Airport,40.89659882,-117.8059998,4308,NA,US,US-NV,Winnemucca,no,KWMC,WMC,WMC,,https://en.wikipedia.org/wiki/Winnemucca_Municipal_Airport,,,40.9044,-117.809535,0.92,nearest_street,5598,Jays Rd,,,Winnemucca,NV,Humboldt County,89445,US,TIGER/Line® dataset from the US Census Bureau,2019,32,32013,,,10500,2029,2,3.2013E+14,"Winnemucca, NV",49080,micropolitan,,,,,,,,
28148,KXTA,medium_airport,Homey (Area 51) Airport,37.23500061,-115.810997,4462,NA,US,US-NV,Groom Lake,no,KXTA,,,,https://en.wikipedia.org/wiki/Area_51,"Dreamland, Paradise Ranch, Home Base, Watertown Strip",,37.235001,-115.810997,0.02,nearest_place,,,,,Tempiute,NV,Lincoln County,89001,US,TIGER/Line® dataset from the US Census Bureau,2019,32,32017,,,950200,1510,1,3.2018E+14,,,,,,,,,,1,
3371,KALB,medium_airport,Albany International Airport,42.74829865,-73.80169678,285,NA,US,US-NY,Albany,yes,KALB,ALB,ALB,http://www.albanyairport.com/,https://en.wikipedia.org/wiki/Albany_International_Airport,,,42.750933,-73.800811,0.96,nearest_street,132,Sicker Rd,,,Latham,NY,Albany County,12110,US,TIGER/Line® dataset from the US Census Bureau,2019,36,36001,,,13703,1011,1,3.6001E+14,"Albany-Schenectady-Troy, NY",10580,metropolitan,"Albany-Schenectady, NY",104,,,,,,
3383,KART,medium_airport,Watertown International Airport,43.9919014,-76.021698,325,NA,US,US-NY,Watertown,yes,KART,ART,ART,,https://en.wikipedia.org/wiki/Watertown_International_Airport,,,43.997658,-76.020524,0.94,nearest_street,17440,State Hwy 12F,,,Dexter,NY,Jefferson County,13634,US,TIGER/Line® dataset from the US Census Bureau,2019,36,36045,,,61600,,,36045061600,"Watertown-Fort Drum, NY",48060,metropolitan,,,,,,,,
3404,KBGM,medium_airport,Greater Binghamton/Edwin A Link field,42.20869827,-75.97979736,1636,NA,US,US-NY,Binghamton,yes,KBGM,BGM,BGM,http://binghamtonairport.com/,https://en.wikipedia.org/wiki/Greater_Binghamton_Airport,"Broome County Airport, Edwin A Link Field",,42.209806,-75.986322,0.94,nearest_street,2590,County Rd 69,,,Johnson City,NY,Broome County,13790,US,TIGER/Line® dataset from the US Census Bureau,2019,36,36007,,,10200,1032,1,3.6007E+14,"Binghamton, NY",13780,metropolitan,,,,,,,,
3431,KBUF,large_airport,Buffalo Niagara International Airport,42.94049835,-78.73220062,728,NA,US,US-NY,Buffalo,yes,KBUF,BUF,BUF,,https://en.wikipedia.org/wiki/Buffalo_Niagara_International_Airport,,,42.942358,-78.724352,0.94,nearest_street,99,Amherst Villa Rd,,,Buffalo,NY,Erie County,14225,US,TIGER/Line® dataset from the US Census Bureau,2019,36,36029,Cheektowaga,3615000,10001,,,36029010001,"Buffalo-Cheektowaga, NY",15380,metropolitan,"Buffalo-Cheektowaga-Olean, NY",160,,,,,,
3510,KELM,medium_airport,Elmira Corning Regional Airport,42.15990067,-76.89160156,954,NA,US,US-NY,Elmira/Corning,yes,KELM,ELM,ELM,,https://en.wikipedia.org/wiki/Elmira-Corning_Regional_Airport,,,42.164583,-76.893862,0.94,nearest_street,91,County Rd 43,,,Horseheads,NY,Chemung County,14845,US,TIGER/Line® dataset from the US Census Bureau,2019,36,36015,Big Flats,3606464,10300,3040,3,3.6015E+14,"Elmira, NY",21300,metropolitan,"Elmira-Corning, NY",236,,,,,,
